Date,Branch,Region,Product_Category,Product_Name,Size,Colour,Quantity_Sold,Unit_Price_GHS,Total_Sales_GHS,Quantity_In_Stock,Stock_Movement,Payment_Method,Customer_Type
2025-01-26,Kumasi,Ashanti,Sports Shoes,Football Boot,41,Black,3,360.29,1080.87,69,Sale,Credit,Wholesale
2025-01-26,Cape Coast,Central,Men's Shoes,Leather Boot,43,Black,7,443.52,3104.64,54,Sale,Credit,Retail
2025-01-27,Accra Central,Greater Accra,Sandals,Children's Sandal,42,White,7,171.5,1200.5,32,Sale,Card,Retail
2025-01-27,Cape Coast,Central,Men's Shoes,Sports Sneaker,40,Tan,2,256.34,512.68,34,Sale,Card,Retail
2025-01-27,Accra Central,Greater Accra,Children's Shoes,School Shoe,40,Grey,3,99.46,298.38,65,Sale,Mobile Money,Retail
2025-01-27,Tarkwa,Western,Sports Shoes,Running Shoe,44,White,1,378.45,378.45,64,Sale,Card,Retail
2025-01-28,Tarkwa,Western,Sandals,Men's Sandal,36,Grey,0,116.09,0.0,32,Adjustment,Credit,Retail
2025-01-28,Takoradi,Western,Sports Shoes,Training Shoe,37,Navy,2,480.61,961.22,29,Sale,Cash,Retail
2025-01-29,Tema,Greater Accra,Women's Shoes,Ballet Flat,36,Red,6,257.91,1547.46,11,Sale,Card,Retail
2025-01-30,Tarkwa,Western,Sandals,Men's Sandal,38,Tan,0,108.64,0.0,66,Restock,Credit,Wholesale
2025-01-30,Takoradi,Western,Sports Shoes,Running Shoe,43,Red,0,441.83,0.0,67,Restock,Card,Retail
2025-01-30,Tema,Greater Accra,Sports Shoes,Running Shoe,41,Grey,3,440.74,1322.22,25,Sale,Credit,Retail
2025-01-30,Tema,Greater Accra,Sandals,Men's Sandal,44,Brown,2,94.58,189.16,45,Sale,Cash,Retail
2025-01-31,Cape Coast,Central,Children's Shoes,Kids Sneaker,45,White,2,210.56,421.12,47,Sale,Mobile Money,Retail
2025-01-31,Kumasi,Ashanti,Sports Shoes,Football Boot,37,Red,5,273.14,1365.7,61,Sale,Card,Retail
2025-01-31,Kumasi,Ashanti,Children's Shoes,Kids Sneaker,41,Brown,0,116.2,0.0,45,Return,Credit,Retail
2025-02-01,Takoradi,Western,Children's Shoes,School Shoe,43,Black,1,80.98,80.98,58,Sale,Credit,Retail
2025-02-01,Kumasi,Ashanti,Sports Shoes,Running Shoe,37,Grey,0,241.78,0.0,17,Adjustment,Mobile Money,Retail
2025-02-01,Accra Central,Greater Accra,Women's Shoes,Ankle Boot,44,Grey,6,182.7,1096.2,10,Sale,Cash,Wholesale
2025-02-02,Accra Central,Greater Accra,Men's Shoes,Casual Loafer,41,Navy,4,229.65,918.6,6,Sale,Credit,Retail
2025-02-03,Tema,Greater Accra,Women's Shoes,Flat Sandal,39,Red,6,328.66,1971.96,26,Sale,Card,Wholesale
2025-02-04,Cape Coast,Central,Sports Shoes,Football Boot,44,Navy,1,200.95,200.95,76,Sale,Mobile Money,Retail
2025-02-04,Accra Central,Greater Accra,Men's Shoes,Sports Sneaker,40,White,0,231.69,0.0,21,Return,Cash,Wholesale
2025-02-04,Kumasi,Ashanti,Men's Shoes,Leather Boot,39,Brown,5,214.35,1071.75,30,Sale,Card,Wholesale
2025-02-04,Takoradi,Western,Children's Shoes,Kids Sneaker,37,White,7,152.42,1066.94,63,Sale,Credit,Retail
2025-02-04,Tarkwa,Western,Women's Shoes,Ankle Boot,36,Grey,4,209.38,837.52,59,Sale,Credit,Wholesale
2025-02-04,Kumasi,Ashanti,Sandals,Men's Sandal,45,Black,3,159.02,477.06,37,Sale,Mobile Money,Retail
2025-02-05,Tarkwa,Western,Sandals,Ladies Slipper,37,White,6,174.17,1045.02,37,Sale,Credit,Retail
2025-02-05,Tarkwa,Western,Sandals,Children's Sandal,41,Black,1,69.99,69.99,53,Sale,Cash,Retail
2025-02-05,Cape Coast,Central,Women's Shoes,Ballet Flat,40,Navy,0,203.75,0.0,12,Return,Mobile Money,Retail
2025-02-05,Accra Central,Greater Accra,Sandals,Men's Sandal,37,Red,6,88.83,532.98,52,Sale,Credit,Retail
2025-02-06,Takoradi,Western,Men's Shoes,Casual Loafer,40,Navy,5,380.04,1900.2,32,Sale,Cash,Retail
2025-02-06,Takoradi,Western,Children's Shoes,Canvas Shoe,38,Black,6,102.91,617.46,41,Sale,Credit,Retail
2025-02-06,Tema,Greater Accra,Sports Shoes,Training Shoe,40,White,0,466.52,0.0,22,Restock,Cash,Retail
2025-02-07,Takoradi,Western,Sports Shoes,Training Shoe,44,Grey,5,202.71,1013.55,32,Sale,Card,Retail
2025-02-08,Tarkwa,Western,Sandals,Children's Sandal,40,Brown,0,71.33,0.0,60,Restock,Cash,Retail
2025-02-08,Cape Coast,Central,Men's Shoes,Classic Oxford,36,White,4,438.65,1754.6,7,Sale,Card,Retail
2025-02-08,Accra Central,Greater Accra,Men's Shoes,Leather Boot,42,Tan,3,194.11,582.33,66,Sale,Card,Retail
2025-02-09,Kumasi,Ashanti,Sports Shoes,Running Shoe,39,Red,6,436.38,2618.28,38,Sale,Cash,Wholesale
2025-02-10,Tema,Greater Accra,Sports Shoes,Training Shoe,41,Black,2,400.71,801.42,20,Sale,Cash,Wholesale
2025-02-10,Cape Coast,Central,Sandals,Ladies Slipper,43,Brown,3,131.92,395.76,35,Sale,Card,Retail
2025-02-10,Takoradi,Western,Women's Shoes,Ballet Flat,41,White,3,305.92,917.76,57,Sale,Cash,Retail
2025-02-11,Tema,Greater Accra,Men's Shoes,Casual Loafer,37,Navy,3,201.21,603.63,76,Sale,Card,Retail
2025-02-11,Accra Central,Greater Accra,Sandals,Children's Sandal,43,Tan,2,95.45,190.9,61,Sale,Mobile Money,Retail
2025-02-12,Accra Central,Greater Accra,Sports Shoes,Running Shoe,40,White,5,469.77,2348.85,45,Sale,Mobile Money,Wholesale
2025-02-13,Tema,Greater Accra,Sandals,Ladies Slipper,40,Black,0,95.09,0.0,6,Restock,Credit,Wholesale
2025-02-13,Takoradi,Western,Men's Shoes,Classic Oxford,36,Tan,3,343.37,1030.11,31,Sale,Mobile Money,Wholesale
2025-02-14,Tema,Greater Accra,Women's Shoes,Ankle Boot,39,Tan,4,299.0,1196.0,36,Sale,Card,Wholesale
2025-02-14,Tarkwa,Western,Children's Shoes,School Shoe,45,Brown,4,168.55,674.2,29,Sale,Card,Wholesale
2025-02-14,Cape Coast,Central,Sandals,Ladies Slipper,44,White,5,167.1,835.5,26,Sale,Card,Retail
2025-02-16,Takoradi,Western,Sports Shoes,Training Shoe,41,Navy,6,212.09,1272.54,23,Sale,Card,Wholesale
2025-02-17,Tarkwa,Western,Sandals,Men's Sandal,45,Brown,0,99.18,0.0,37,Return,Mobile Money,Retail
2025-02-17,Takoradi,Western,Men's Shoes,Leather Boot,45,Tan,5,412.76,2063.8,19,Sale,Mobile Money,Retail
2025-02-18,Tema,Greater Accra,Sports Shoes,Training Shoe,43,Brown,4,205.8,823.2,18,Sale,Cash,Wholesale
2025-02-18,Cape Coast,Central,Men's Shoes,Casual Loafer,45,Brown,1,341.04,341.04,30,Sale,Credit,Retail
2025-02-18,Cape Coast,Central,Sports Shoes,Training Shoe,38,Navy,5,368.58,1842.9,82,Sale,Mobile Money,Retail
2025-02-19,Cape Coast,Central,Sandals,Men's Sandal,37,Navy,7,69.87,489.09,40,Sale,Card,Retail
2025-02-19,Cape Coast,Central,Children's Shoes,School Shoe,43,Grey,7,142.17,995.19,15,Sale,Cash,Wholesale
2025-02-20,Tema,Greater Accra,Sandals,Ladies Slipper,43,Grey,1,143.36,143.36,7,Sale,Cash,Retail
2025-02-21,Tarkwa,Western,Men's Shoes,Casual Loafer,42,Tan,1,216.55,216.55,45,Sale,Cash,Retail
2025-02-21,Kumasi,Ashanti,Sandals,Children's Sandal,44,Tan,1,100.93,100.93,41,Sale,Card,Retail
2025-02-21,Tarkwa,Western,Children's Shoes,Kids Sneaker,45,Tan,6,166.19,997.14,79,Sale,Card,Retail
2025-02-22,Takoradi,Western,Sports Shoes,Running Shoe,40,White,5,438.08,2190.4,79,Sale,Mobile Money,Retail
2025-02-22,Tarkwa,Western,Men's Shoes,Classic Oxford,44,Brown,0,309.13,0.0,14,Restock,Credit,Retail
2025-02-22,Takoradi,Western,Sandals,Children's Sandal,45,Grey,7,74.52,521.64,71,Sale,Cash,Retail
2025-02-23,Tema,Greater Accra,Children's Shoes,Kids Sneaker,39,Black,0,113.66,0.0,30,Return,Credit,Retail
2025-02-23,Takoradi,Western,Children's Shoes,Canvas Shoe,43,Tan,4,102.75,411.0,60,Sale,Credit,Wholesale
2025-02-23,Kumasi,Ashanti,Sports Shoes,Running Shoe,42,Black,5,200.54,1002.7,14,Sale,Cash,Retail
2025-02-23,Tema,Greater Accra,Men's Shoes,Leather Boot,40,Red,7,344.8,2413.6,48,Sale,Card,Retail
2025-02-25,Takoradi,Western,Sandals,Children's Sandal,42,Navy,6,86.05,516.3,34,Sale,Cash,Wholesale
2025-02-25,Takoradi,Western,Men's Shoes,Sports Sneaker,42,Tan,6,283.04,1698.24,33,Sale,Card,Retail
2025-02-25,Kumasi,Ashanti,Women's Shoes,Flat Sandal,40,Red,0,357.93,0.0,61,Restock,Card,Retail
2025-02-25,Kumasi,Ashanti,Children's Shoes,School Shoe,44,Grey,0,85.04,0.0,26,Restock,Cash,Retail
2025-02-27,Takoradi,Western,Women's Shoes,Ballet Flat,44,Tan,1,308.12,308.12,60,Sale,Credit,Retail
2025-02-28,Cape Coast,Central,Children's Shoes,Kids Sneaker,45,Red,6,210.44,1262.64,16,Sale,Credit,Retail
2025-03-01,Takoradi,Western,Sports Shoes,Training Shoe,37,White,7,249.92,1749.44,29,Sale,Mobile Money,Wholesale
2025-03-02,Cape Coast,Central,Children's Shoes,School Shoe,43,Red,0,147.21,0.0,79,Restock,Mobile Money,Retail
2025-03-03,Tarkwa,Western,Sports Shoes,Running Shoe,39,Tan,7,292.19,2045.33,32,Sale,Credit,Retail
2025-03-04,Tema,Greater Accra,Children's Shoes,Canvas Shoe,44,Navy,6,135.04,810.24,8,Sale,Mobile Money,Wholesale
2025-03-04,Tema,Greater Accra,Sandals,Men's Sandal,36,Black,0,70.84,0.0,41,Restock,Credit,Retail
2025-03-06,Cape Coast,Central,Sports Shoes,Running Shoe,36,Navy,3,231.84,695.52,16,Sale,Cash,Wholesale
2025-03-07,Tema,Greater Accra,Sports Shoes,Football Boot,39,Red,3,358.98,1076.94,81,Sale,Credit,Retail
2025-03-07,Tema,Greater Accra,Women's Shoes,Ballet Flat,36,Grey,4,356.0,1424.0,10,Sale,Cash,Retail
2025-03-10,Tarkwa,Western,Sandals,Men's Sandal,42,Tan,2,90.14,180.28,19,Sale,Credit,Retail
2025-03-10,Cape Coast,Central,Sports Shoes,Running Shoe,42,Black,0,418.91,0.0,83,Adjustment,Credit,Wholesale
2025-03-10,Kumasi,Ashanti,Women's Shoes,Flat Sandal,44,Black,6,177.97,1067.82,22,Sale,Card,Retail
2025-03-10,Tema,Greater Accra,Women's Shoes,Ballet Flat,38,White,6,223.24,1339.44,77,Sale,Mobile Money,Retail
2025-03-10,Accra Central,Greater Accra,Men's Shoes,Leather Boot,40,Grey,0,237.52,0.0,61,Adjustment,Credit,Wholesale
2025-03-10,Cape Coast,Central,Sports Shoes,Football Boot,40,Black,5,472.87,2364.35,39,Sale,Cash,Retail
2025-03-11,Tema,Greater Accra,Sports Shoes,Running Shoe,38,Red,0,317.23,0.0,32,Adjustment,Mobile Money,Retail
2025-03-11,Tarkwa,Western,Sports Shoes,Football Boot,45,White,2,304.34,608.68,44,Sale,Cash,Wholesale
2025-03-12,Takoradi,Western,Women's Shoes,Ankle Boot,44,Brown,7,162.75,1139.25,63,Sale,Credit,Retail
2025-03-12,Cape Coast,Central,Men's Shoes,Classic Oxford,43,Tan,6,219.69,1318.14,51,Sale,Mobile Money,Retail
2025-03-13,Kumasi,Ashanti,Sandals,Men's Sandal,38,Grey,3,101.21,303.63,31,Sale,Mobile Money,Retail
2025-03-13,Tarkwa,Western,Children's Shoes,School Shoe,43,Tan,6,167.53,1005.18,29,Sale,Cash,Retail
2025-03-14,Accra Central,Greater Accra,Sports Shoes,Training Shoe,38,Red,5,489.21,2446.05,15,Sale,Card,Wholesale
2025-03-15,Takoradi,Western,Sandals,Ladies Slipper,37,Tan,0,166.97,0.0,54,Adjustment,Card,Wholesale
2025-03-15,Tarkwa,Western,Men's Shoes,Leather Boot,38,Tan,1,297.57,297.57,32,Sale,Credit,Retail
2025-03-16,Takoradi,Western,Men's Shoes,Sports Sneaker,45,Black,7,395.41,2767.87,31,Sale,Credit,Retail
2025-03-16,Cape Coast,Central,Men's Shoes,Leather Boot,45,Grey,7,334.41,2340.87,65,Sale,Mobile Money,Wholesale
2025-03-16,Tema,Greater Accra,Children's Shoes,School Shoe,44,Red,0,167.46,0.0,59,Restock,Cash,Wholesale
2025-03-17,Tarkwa,Western,Sports Shoes,Football Boot,42,Black,2,381.14,762.28,22,Sale,Mobile Money,Wholesale
2025-03-17,Tarkwa,Western,Sandals,Ladies Slipper,44,Grey,2,115.69,231.38,44,Sale,Credit,Wholesale
2025-03-17,Takoradi,Western,Sports Shoes,Running Shoe,37,Black,7,369.52,2586.64,61,Sale,Mobile Money,Wholesale
2025-03-18,Cape Coast,Central,Children's Shoes,School Shoe,44,Black,5,143.75,718.75,16,Sale,Mobile Money,Wholesale
2025-03-18,Kumasi,Ashanti,Sandals,Children's Sandal,40,Red,4,105.55,422.2,12,Sale,Credit,Retail
2025-03-18,Cape Coast,Central,Sandals,Ladies Slipper,39,Red,2,118.03,236.06,48,Sale,Credit,Retail
2025-03-19,Accra Central,Greater Accra,Sports Shoes,Training Shoe,37,Grey,6,402.32,2413.92,25,Sale,Cash,Retail
2025-03-20,Cape Coast,Central,Sandals,Men's Sandal,45,White,4,133.58,534.32,34,Sale,Mobile Money,Retail
2025-03-20,Tarkwa,Western,Sports Shoes,Football Boot,37,White,3,252.32,756.96,28,Sale,Credit,Retail
2025-03-21,Kumasi,Ashanti,Children's Shoes,Canvas Shoe,37,Tan,6,104.35,626.1,49,Sale,Mobile Money,Retail
2025-03-21,Tema,Greater Accra,Men's Shoes,Sports Sneaker,41,Grey,7,435.66,3049.62,69,Sale,Mobile Money,Retail
2025-03-22,Tarkwa,Western,Women's Shoes,Ballet Flat,40,Red,4,240.91,963.64,44,Sale,Credit,Wholesale
2025-03-22,Takoradi,Western,Sports Shoes,Running Shoe,41,White,4,386.69,1546.76,35,Sale,Credit,Wholesale
2025-03-23,Accra Central,Greater Accra,Sports Shoes,Training Shoe,44,Red,0,277.0,0.0,47,Return,Cash,Retail
2025-03-24,Takoradi,Western,Men's Shoes,Classic Oxford,41,Grey,0,251.6,0.0,56,Return,Credit,Wholesale
2025-03-25,Accra Central,Greater Accra,Men's Shoes,Casual Loafer,43,Brown,5,309.79,1548.95,10,Sale,Credit,Retail
2025-03-25,Takoradi,Western,Women's Shoes,Ballet Flat,39,Black,0,308.52,0.0,82,Restock,Credit,Retail
2025-03-25,Accra Central,Greater Accra,Sandals,Children's Sandal,42,Black,6,114.61,687.66,27,Sale,Mobile Money,Retail
2025-03-25,Kumasi,Ashanti,Sports Shoes,Training Shoe,42,Grey,4,466.62,1866.48,82,Sale,Cash,Wholesale
2025-03-26,Cape Coast,Central,Women's Shoes,Heeled Pump,45,Brown,0,173.32,0.0,66,Restock,Cash,Retail
2025-03-27,Tarkwa,Western,Men's Shoes,Classic Oxford,36,Grey,1,334.13,334.13,63,Sale,Credit,Retail
2025-03-28,Kumasi,Ashanti,Sports Shoes,Running Shoe,43,Navy,4,316.45,1265.8,79,Sale,Cash,Wholesale
2025-03-28,Kumasi,Ashanti,Children's Shoes,Kids Sneaker,45,Black,6,208.91,1253.46,43,Sale,Credit,Wholesale
2025-03-28,Takoradi,Western,Women's Shoes,Flat Sandal,36,White,5,240.37,1201.85,63,Sale,Mobile Money,Wholesale
2025-03-30,Cape Coast,Central,Men's Shoes,Sports Sneaker,45,Brown,0,267.26,0.0,40,Return,Mobile Money,Retail
2025-03-30,Tema,Greater Accra,Sandals,Children's Sandal,44,Navy,0,171.24,0.0,72,Return,Mobile Money,Retail
2025-03-30,Tarkwa,Western,Men's Shoes,Sports Sneaker,37,Navy,5,183.94,919.7,77,Sale,Credit,Retail
2025-03-31,Tema,Greater Accra,Sandals,Ladies Slipper,45,Red,6,64.91,389.46,21,Sale,Mobile Money,Retail
2025-03-31,Cape Coast,Central,Men's Shoes,Classic Oxford,44,Grey,3,188.81,566.43,69,Sale,Card,Retail
2025-03-31,Tema,Greater Accra,Sandals,Ladies Slipper,39,Brown,4,67.57,270.28,27,Sale,Mobile Money,Retail
2025-04-01,Tarkwa,Western,Sandals,Children's Sandal,42,Black,5,128.59,642.95,26,Sale,Card,Wholesale
2025-04-01,Takoradi,Western,Sandals,Men's Sandal,42,Tan,0,112.53,0.0,9,Restock,Mobile Money,Retail
2025-04-02,Tema,Greater Accra,Men's Shoes,Sports Sneaker,43,White,6,262.01,1572.06,40,Sale,Cash,Retail
2025-04-02,Cape Coast,Central,Sandals,Children's Sandal,36,Navy,6,101.98,611.88,61,Sale,Credit,Retail
2025-04-03,Takoradi,Western,Sports Shoes,Training Shoe,40,Navy,4,340.75,1363.0,83,Sale,Card,Retail
2025-04-03,Tema,Greater Accra,Sports Shoes,Football Boot,39,Brown,4,431.85,1727.4,26,Sale,Card,Wholesale
2025-04-04,Cape Coast,Central,Men's Shoes,Classic Oxford,39,Tan,0,378.04,0.0,18,Restock,Credit,Wholesale
2025-04-04,Cape Coast,Central,Sports Shoes,Running Shoe,38,Brown,6,298.71,1792.26,49,Sale,Card,Retail
2025-04-04,Kumasi,Ashanti,Sports Shoes,Running Shoe,43,Black,0,202.95,0.0,53,Restock,Credit,Retail
2025-04-05,Kumasi,Ashanti,Men's Shoes,Sports Sneaker,43,Black,1,196.44,196.44,6,Sale,Credit,Retail
2025-04-05,Tarkwa,Western,Sports Shoes,Training Shoe,42,Red,5,318.98,1594.9,84,Sale,Credit,Retail
2025-04-05,Takoradi,Western,Children's Shoes,Canvas Shoe,42,Grey,4,87.32,349.28,18,Sale,Mobile Money,Wholesale
2025-04-06,Accra Central,Greater Accra,Men's Shoes,Casual Loafer,39,Navy,3,392.13,1176.39,19,Sale,Mobile Money,Wholesale
2025-04-06,Takoradi,Western,Children's Shoes,School Shoe,44,Black,4,122.77,491.08,66,Sale,Credit,Wholesale
2025-04-06,Tema,Greater Accra,Sandals,Ladies Slipper,40,White,1,107.55,107.55,26,Sale,Credit,Retail
2025-04-07,Accra Central,Greater Accra,Sandals,Men's Sandal,44,Red,7,103.13,721.91,19,Sale,Card,Retail
2025-04-08,Tarkwa,Western,Sandals,Men's Sandal,42,Brown,0,108.17,0.0,82,Return,Credit,Retail
2025-04-10,Tarkwa,Western,Men's Shoes,Leather Boot,36,Brown,0,310.97,0.0,21,Restock,Credit,Wholesale
2025-04-10,Takoradi,Western,Sports Shoes,Running Shoe,45,Tan,1,385.43,385.43,17,Sale,Cash,Retail
2025-04-11,Kumasi,Ashanti,Men's Shoes,Classic Oxford,42,Grey,0,234.17,0.0,12,Adjustment,Credit,Retail
2025-04-11,Accra Central,Greater Accra,Women's Shoes,Flat Sandal,36,Tan,0,292.81,0.0,54,Adjustment,Card,Wholesale
2025-04-12,Tema,Greater Accra,Men's Shoes,Sports Sneaker,36,Black,0,334.2,0.0,68,Restock,Card,Retail
2025-04-13,Tarkwa,Western,Children's Shoes,Kids Sneaker,39,White,0,202.57,0.0,49,Restock,Card,Wholesale
2025-04-13,Kumasi,Ashanti,Sports Shoes,Running Shoe,36,Grey,3,259.72,779.16,57,Sale,Credit,Retail
2025-04-13,Tema,Greater Accra,Women's Shoes,Ankle Boot,41,Grey,2,351.28,702.56,46,Sale,Credit,Retail
2025-04-14,Accra Central,Greater Accra,Children's Shoes,Canvas Shoe,45,Tan,7,202.2,1415.4,30,Sale,Credit,Retail
2025-04-14,Cape Coast,Central,Sports Shoes,Training Shoe,45,Black,2,494.11,988.22,66,Sale,Cash,Retail
2025-04-15,Tema,Greater Accra,Sandals,Men's Sandal,37,Grey,7,116.67,816.69,74,Sale,Cash,Retail
2025-04-15,Cape Coast,Central,Women's Shoes,Flat Sandal,44,Red,3,353.92,1061.76,33,Sale,Mobile Money,Retail
2025-04-15,Tarkwa,Western,Sports Shoes,Training Shoe,45,Tan,4,293.51,1174.04,64,Sale,Cash,Retail
2025-04-16,Cape Coast,Central,Sports Shoes,Football Boot,42,Brown,6,315.9,1895.4,76,Sale,Cash,Retail
2025-04-16,Cape Coast,Central,Sandals,Men's Sandal,45,Red,1,156.31,156.31,68,Sale,Card,Retail
2025-04-17,Cape Coast,Central,Women's Shoes,Ankle Boot,41,Navy,4,162.01,648.04,58,Sale,Credit,Retail
2025-04-17,Tarkwa,Western,Men's Shoes,Sports Sneaker,36,Red,7,255.4,1787.8,71,Sale,Cash,Retail
2025-04-17,Tarkwa,Western,Sports Shoes,Running Shoe,39,White,6,464.82,2788.92,51,Sale,Credit,Retail
2025-04-18,Takoradi,Western,Women's Shoes,Flat Sandal,39,Red,5,249.78,1248.9,9,Sale,Card,Retail
2025-04-18,Tarkwa,Western,Sports Shoes,Football Boot,40,Tan,6,283.92,1703.52,78,Sale,Credit,Retail
2025-04-18,Kumasi,Ashanti,Men's Shoes,Leather Boot,39,Grey,1,417.98,417.98,29,Sale,Mobile Money,Retail
2025-04-18,Tema,Greater Accra,Men's Shoes,Classic Oxford,37,Grey,2,244.29,488.58,52,Sale,Card,Wholesale
2025-04-19,Tarkwa,Western,Sports Shoes,Football Boot,36,Black,4,338.2,1352.8,9,Sale,Credit,Retail
2025-04-19,Tema,Greater Accra,Women's Shoes,Flat Sandal,38,Brown,3,363.87,1091.61,59,Sale,Mobile Money,Wholesale
2025-04-19,Accra Central,Greater Accra,Sandals,Ladies Slipper,40,Brown,0,118.4,0.0,83,Return,Mobile Money,Retail
2025-04-20,Accra Central,Greater Accra,Sandals,Men's Sandal,43,Red,2,103.11,206.22,74,Sale,Cash,Wholesale
2025-04-20,Tema,Greater Accra,Children's Shoes,School Shoe,39,Navy,3,94.54,283.62,51,Sale,Credit,Retail
2025-04-20,Cape Coast,Central,Men's Shoes,Sports Sneaker,39,Brown,0,399.56,0.0,34,Return,Credit,Retail
2025-04-20,Tarkwa,Western,Men's Shoes,Casual Loafer,36,Red,0,313.22,0.0,47,Return,Cash,Wholesale
2025-04-20,Tema,Greater Accra,Sports Shoes,Training Shoe,42,Navy,7,476.79,3337.53,13,Sale,Mobile Money,Wholesale
2025-04-20,Tema,Greater Accra,Sports Shoes,Running Shoe,44,Red,3,294.95,884.85,48,Sale,Credit,Retail
2025-04-21,Takoradi,Western,Men's Shoes,Sports Sneaker,42,Tan,7,374.0,2618.0,17,Sale,Mobile Money,Wholesale
2025-04-21,Tema,Greater Accra,Children's Shoes,School Shoe,37,Navy,4,128.23,512.92,32,Sale,Card,Retail
2025-04-21,Takoradi,Western,Sports Shoes,Training Shoe,37,Tan,1,248.41,248.41,34,Sale,Card,Wholesale
2025-04-21,Kumasi,Ashanti,Sandals,Children's Sandal,45,Tan,6,134.81,808.86,60,Sale,Card,Retail
2025-04-21,Tema,Greater Accra,Men's Shoes,Sports Sneaker,38,Black,3,267.31,801.93,74,Sale,Credit,Retail
2025-04-21,Cape Coast,Central,Women's Shoes,Ankle Boot,36,Grey,2,368.21,736.42,24,Sale,Cash,Retail
2025-04-22,Cape Coast,Central,Children's Shoes,School Shoe,43,Tan,2,159.38,318.76,44,Sale,Card,Retail
2025-04-22,Cape Coast,Central,Sandals,Men's Sandal,40,Black,7,70.17,491.19,61,Sale,Card,Wholesale
2025-04-25,Takoradi,Western,Women's Shoes,Flat Sandal,38,Navy,5,364.52,1822.6,50,Sale,Mobile Money,Wholesale
2025-04-25,Kumasi,Ashanti,Women's Shoes,Flat Sandal,42,Grey,0,174.33,0.0,37,Restock,Cash,Retail
2025-04-26,Kumasi,Ashanti,Women's Shoes,Flat Sandal,37,Tan,0,208.98,0.0,28,Adjustment,Mobile Money,Retail
2025-04-28,Cape Coast,Central,Men's Shoes,Casual Loafer,43,Brown,5,435.16,2175.8,29,Sale,Mobile Money,Retail
2025-04-29,Cape Coast,Central,Women's Shoes,Ankle Boot,44,Red,1,312.8,312.8,74,Sale,Mobile Money,Retail
2025-04-29,Takoradi,Western,Sports Shoes,Running Shoe,42,White,5,335.66,1678.3,63,Sale,Cash,Retail
2025-04-29,Cape Coast,Central,Sandals,Children's Sandal,45,Brown,5,150.8,754.0,45,Sale,Cash,Wholesale
2025-04-29,Takoradi,Western,Sandals,Children's Sandal,45,Tan,2,94.07,188.14,36,Sale,Cash,Retail
2025-05-02,Tema,Greater Accra,Sports Shoes,Football Boot,44,Brown,6,249.12,1494.72,71,Sale,Credit,Wholesale
2025-05-02,Tema,Greater Accra,Sports Shoes,Football Boot,36,Red,3,290.99,872.97,64,Sale,Mobile Money,Retail
2025-05-03,Takoradi,Western,Children's Shoes,School Shoe,42,Black,5,106.04,530.2,17,Sale,Mobile Money,Retail
2025-05-03,Kumasi,Ashanti,Women's Shoes,Ankle Boot,43,Tan,0,278.85,0.0,25,Adjustment,Mobile Money,Retail
2025-05-04,Tema,Greater Accra,Children's Shoes,Kids Sneaker,42,Red,1,198.51,198.51,51,Sale,Cash,Retail
2025-05-04,Takoradi,Western,Men's Shoes,Leather Boot,40,Tan,0,206.23,0.0,11,Return,Mobile Money,Wholesale
2025-05-04,Cape Coast,Central,Children's Shoes,Canvas Shoe,40,White,6,136.84,821.04,52,Sale,Mobile Money,Retail
2025-05-04,Accra Central,Greater Accra,Sandals,Children's Sandal,36,Brown,6,119.78,718.68,29,Sale,Card,Retail
2025-05-05,Tema,Greater Accra,Sandals,Men's Sandal,41,Brown,0,111.37,0.0,60,Return,Mobile Money,Retail
2025-05-05,Cape Coast,Central,Children's Shoes,Canvas Shoe,44,Tan,2,96.53,193.06,49,Sale,Cash,Wholesale
2025-05-06,Accra Central,Greater Accra,Sports Shoes,Training Shoe,41,Grey,0,421.73,0.0,43,Restock,Cash,Wholesale
2025-05-06,Tarkwa,Western,Men's Shoes,Sports Sneaker,41,White,0,208.33,0.0,80,Adjustment,Credit,Retail
2025-05-07,Cape Coast,Central,Sports Shoes,Running Shoe,42,Tan,7,426.54,2985.78,8,Sale,Mobile Money,Retail
2025-05-07,Takoradi,Western,Sandals,Children's Sandal,45,Brown,1,157.49,157.49,83,Sale,Mobile Money,Wholesale
2025-05-07,Accra Central,Greater Accra,Children's Shoes,School Shoe,38,Grey,6,96.99,581.94,11,Sale,Credit,Retail
2025-05-07,Accra Central,Greater Accra,Sandals,Children's Sandal,44,Grey,0,132.47,0.0,47,Restock,Cash,Retail
2025-05-08,Tarkwa,Western,Sports Shoes,Running Shoe,39,Navy,1,393.4,393.4,40,Sale,Cash,Retail
2025-05-10,Accra Central,Greater Accra,Men's Shoes,Classic Oxford,39,Tan,0,276.11,0.0,34,Restock,Mobile Money,Retail
2025-05-11,Tema,Greater Accra,Sandals,Men's Sandal,36,Grey,2,141.56,283.12,42,Sale,Credit,Wholesale
2025-05-11,Tema,Greater Accra,Women's Shoes,Heeled Pump,41,White,6,344.34,2066.04,20,Sale,Credit,Retail
2025-05-11,Takoradi,Western,Children's Shoes,Kids Sneaker,43,Tan,7,147.1,1029.7,61,Sale,Card,Retail
2025-05-11,Tema,Greater Accra,Sports Shoes,Running Shoe,36,Grey,4,415.53,1662.12,73,Sale,Card,Retail
2025-05-11,Kumasi,Ashanti,Sandals,Ladies Slipper,39,Black,1,159.62,159.62,62,Sale,Cash,Wholesale
